nomor,word,frekuensi,ln
1180,ricis,8,-8.060 
1181,gubernur,3,-8.871 
1182,kulit,16,-7.424 
1183,tangerang,8,-8.060 
1184,jisoo,24,-7.038 
1185,tok,12,-7.692 
1186,sok,11,-7.772 
1187,cium,11,-7.772 
1188,coklat,11,-7.772 
1189,sebenernya,9,-7.955 
1190,adek,10,-7.859 
1191,muka,71,-5.980 
1192,awet,4,-8.648 
1193,teroris,18,-7.313 
1194,mei,5,-8.465 
1195,mainin,4,-8.648 
1196,bon,3,-8.871 
1197,next,9,-7.955 
1198,wowww,3,-8.871 
1199,bagus,151,-5.233 
1200,tgl,11,-7.772 
1201,mgkin,3,-8.871 
1202,atta,14,-7.549 
1203,halal,19,-7.261 
1204,giveaway,6,-8.311 
1205,sepeda,3,-8.871 
1206,plastik,3,-8.871 
1207,minat,3,-8.871 
1208,sariawan,3,-8.871 
1209,mie,42,-6.496 
1210,sorga,4,-8.648 
1211,sgt,5,-8.465 
1212,cadel,3,-8.871 
1213,qurban,3,-8.871 
1214,suka,301,-4.547 
1215,pokok,21,-7.166 
1216,ngakakkkkkk,3,-8.871 
1217,sabtu,3,-8.871 
1218,sunny,9,-7.955 
1219,beli,184,-5.037 
1220,nunjukin,4,-8.648 
1221,salam,52,-6.287 
1222,pindah,39,-6.568 
1223,perut,15,-7.485 
1224,mnurut,3,-8.871 
1225,belakang,9,-7.955 
1226,greget,3,-8.871 
1227,pandang,16,-7.424 
1228,bangga,32,-6.761 
1229,uplod,3,-8.871 
1230,pantesan,5,-8.465 
1231,diem,5,-8.465 
1232,bgd,3,-8.871 
1233,kalok,6,-8.311 
1234,kemal,13,-7.618 
1235,amerika,12,-7.692 
1236,edo,4,-8.648 
1237,tanyain,3,-8.871 
1238,bener,41,-6.519 
1239,tenang,8,-8.060 
1240,dikerjain,10,-7.859 
1241,reny,3,-8.871 
1242,bangat,15,-7.485 
1243,skarang,4,-8.648 
1244,wahhh,3,-8.871 
1245,wisata,10,-7.859 
1246,eskrim,7,-8.178 
1247,gimana,67,-6.038 
1248,ribu,13,-7.618 
1249,usah,9,-7.955 
1250,koruptor,3,-8.871 
1251,gmna,7,-8.178 
1252,kece,5,-8.465 
1253,tutorial,18,-7.313 
1254,kelompok,3,-8.871 
1255,bau,10,-7.859 
1256,renang,24,-7.038 
1257,maxprill,3,-8.871 
